parishCode,parishName,subCountyCode
043-317-10-19,ODOOT,043-317-10
043-317-10-20,OLILIM,043-317-10
043-317-10-25,ALENGO,043-317-10
043-317-10-26,AELENYANG,043-317-10
043-317-10-605,Page,043-317-10
043-317-10-28,ATERAI,043-317-10
043-317-10-29,NGARIAM TOWN BOARD,043-317-10
043-317-10-30,ODOOT TOWN BOARD,043-317-10
043-317-10-31,OLILIM TOWN BOARD,043-317-10
043-317-10-55,OKWAMOMWAR,043-317-10
043-317-10-57,PALAM,043-317-10
043-317-10-606,Page,043-317-10
054-200-01-03,PALATAU,054-200-01
054-200-01-28,ONGOLANGOL,054-200-01
054-200-01-608,Page,054-200-01
054-200-02-05,ACANPI,054-200-02
054-200-02-06,KABERAMAIDO,054-200-02
054-200-02-609,Page,054-200-02
054-200-02-07,KAMUK,054-200-02
054-200-05-17,ALEM WARD,054-200-05
054-200-05-18,ARARAK WARD,054-200-05
054-200-05-19,MAJENGO WARD,054-200-05
054-200-05-610,Page,054-200-05
054-200-06-04,ABIRABIRA,054-200-06
054-200-06-08,OKAPEL,054-200-06
054-200-06-09,OLELAI,054-200-06
054-200-06-611,Page,054-200-06
054-200-06-20,APERIKIRA,054-200-06
054-200-09-01,ABALANG,054-200-09
054-200-09-02,ORIAMO,054-200-09
054-200-09-612,Page,054-200-09
054-200-09-27,APELE,054-200-09
054-200-09-613,Page,054-200-09
054-327-03-10,KABALKWERU,054-327-03
054-327-03-11,KATINGE,054-327-03
054-327-03-24,ABOLTOK,054-327-03
054-327-03-25,AKWALAKWALA,054-327-03
054-327-03-614,Page,054-327-03
054-327-04-14,KANYALAM,054-327-04
054-327-04-15,KAGAA,054-327-04
054-327-04-16,SWAGERE,054-327-04
054-327-04-615,Page,054-327-04
054-327-07-21,KAGAA WARD,054-327-07
054-327-07-22,OKERATOK WARD,054-327-07
054-327-07-23,OMODOI WARD,054-327-07
054-327-08-12,OGERAI,054-327-08
054-327-08-13,OKILE,054-327-08
054-327-08-616,Page,054-327-08
054-327-08-26,MUREM,054-327-08
054-327-08-29,OGAK,054-327-08
054-327-08-617,Page,054-327-08
058-199-01-01,DODOS,058-199-01
058-199-01-02,KATINE,058-199-01
058-199-01-03,OCAL,058-199-01
058-199-01-04,OELAI,058-199-01
058-199-01-36,ARUTE,058-199-01
058-199-01-37,ASILANG,058-199-01
058-199-01-619,Page,058-199-01
058-199-02-08,ATIRIR,058-199-02
058-199-02-09,OBUR,058-199-02
058-199-02-51,APARISA,058-199-02
058-199-02-52,DOKOLO,058-199-02
058-199-02-620,Page,058-199-02
058-199-02-54,OLEKAI,058-199-02
058-199-02-55,OJAMAI,058-199-02
058-199-03-13,AMILIMIL,058-199-03
058-199-03-14,AMUSUS,058-199-03
058-199-03-15,KUJU,058-199-03
058-199-03-621,Page,058-199-03
058-199-03-17,ANGOROM,058-199-03
058-199-03-18,ARAPAI,058-199-03
058-199-03-19,ATUBA,058-199-03
058-199-03-20,OBAR,058-199-03
058-199-03-61,AOJAKITOI,058-199-03
058-199-03-622,Page,058-199-03
058-199-04-11,ABIA,058-199-04
058-199-04-21,AKULAR,058-199-04
058-199-04-22,ODONGAI,058-199-04
058-199-04-23,OGUDO,058-199-04
058-199-04-58,AGWARA,058-199-04
058-199-04-623,Page,058-199-04
058-199-05-24,AJOTA,058-199-05
058-199-05-25,ANGOLE,058-199-05
058-199-05-27,WERA,058-199-05
058-199-05-28,OLIANAI,058-199-05
058-199-05-624,Page,058-199-05
058-199-05-29,OPIRIAI,058-199-05
058-199-05-30,OSEKAI,058-199-05
058-199-05-48,ATEN,058-199-05
058-199-06-26,AMOLO,058-199-06
058-199-06-31,SUGUR,058-199-06
058-199-06-38,AJOKOMOT,058-199-06
058-199-06-625,Page,058-199-06
058-199-06-39,AMUKURAT,058-199-06
058-199-06-40,AROBA,058-199-06
058-199-06-41,OCOR,058-199-06
058-199-06-49,GOLOKWARA,058-199-06
058-199-06-50,OPAM,058-199-06
058-199-07-32,EASTERN WARD,058-199-07
058-199-07-33,AKISIM WARD,058-199-07
058-199-07-626,Page,058-199-07
058-199-07-34,ALIRA WARD,058-199-07
058-199-07-35,OKUTOI WARD,058-199-07
058-199-08-42,ASAMUK WARD,058-199-08
058-199-08-43,BEN ETONU WARD,058-199-08
058-199-08-44,FR TOUBER WARD,058-199-08
058-199-08-45,OCAGA WARD,058-199-08
058-199-08-627,Page,058-199-08
058-199-09-06,AMUCU,058-199-09
058-199-09-07,AJAKI,058-199-09
058-199-09-10,ODOON,058-199-09
058-199-09-53,APEDURU,058-199-09
058-199-09-628,Page,058-199-09
058-199-09-56,OMARIAI,058-199-09
058-199-10-62,CENTRAL WARD,058-199-10
058-199-10-63,EASTERN WARD,058-199-10
058-199-10-64,WESTERN WARD,058-199-10
058-199-11-12,ALERE,058-199-11
058-199-11-629,Page,058-199-11
058-199-11-16,WILA,058-199-11
058-199-11-57,ABWANGET,058-199-11
058-199-11-59,AKISIM,058-199-11
058-199-11-60,AKUM,058-199-11
058-199-11-630,Page,058-199-11
058-199-11-631,Page,058-199-11
058-276-01-01,DOKOLO,058-276-01
058-276-01-02,OCAKAI,058-276-01
058-276-01-03,OELAI,058-276-01
058-276-01-04,OLELE,058-276-01
058-276-01-05,ONYEBA,058-276-01
058-276-01-29,OGONGORA,058-276-01
058-276-01-632,Page,058-276-01
058-276-02-06,AGWANJUA,058-276-02
058-276-02-07,JALAM,058-276-02
058-276-02-23,OLWA,058-276-02
058-276-02-42,AWELU,058-276-02
058-276-02-633,Page,058-276-02
058-276-02-43,AYOLA,058-276-02
058-276-03-31,ANYAIKI WARD,058-276-03
058-276-03-32,APEDURU WARD,058-276-03
058-276-03-33,CENTRAL WARD,058-276-03
058-276-03-34,ODUKUT WARD,058-276-03
058-276-04-08,AMECHA,058-276-04
058-276-04-634,Page,058-276-04
058-276-04-09,OWANGAI,058-276-04
058-276-04-19,MORUINERA,058-276-04
058-276-04-24,ORUNGO,058-276-04
058-276-04-38,ADAKUN,058-276-04
058-276-04-47,OMORATOK,058-276-04
058-276-04-635,Page,058-276-04
058-276-06-10,ABOKET,058-276-06
058-276-06-11,AITA,058-276-06
058-276-06-12,CORNER STONE,058-276-06
058-276-06-13,OMODOI,058-276-06
058-276-06-20,MORUNGATUNY,058-276-06
058-276-06-636,Page,058-276-06
058-276-06-30,OGANGAI,058-276-06
058-276-06-44,OJUKOT,058-276-06
058-276-08-18,AKERIAU,058-276-08
058-276-08-22,OKUDE,058-276-08
058-276-08-637,Page,058-276-08
058-276-08-39,OTUBET,058-276-08
058-276-08-40,TEMELE,058-276-08
058-276-08-46,AITA,058-276-08
058-276-10-17,ABEKO,058-276-10
058-276-10-21,OCOCIA,058-276-10
058-276-10-638,Page,058-276-10
058-276-10-28,OGOLAI,058-276-10
058-276-10-41,AKORE,058-276-10
058-276-10-45,ODEPE,058-276-10
058-276-10-639,Page,058-276-10
079-096-01-01,AKUORO,079-096-01
079-096-01-04,KAMON,079-096-01
079-096-01-05,KASOKA,079-096-01
079-096-01-13,ADODOI,079-096-01
079-096-01-31,AKERO,079-096-01
079-096-01-34,KOKUTU,079-096-01
079-096-01-35,KALOKO,079-096-01
079-096-01-37,APUTIPUTI,079-096-01
079-096-01-38,KAJAMAKA,079-096-01
079-096-01-39,OKOLIMERI,079-096-01
079-096-01-40,OKICHIRA,079-096-01
079-096-01-41,TANK,079-096-01
079-096-01-641,Page,079-096-01
079-096-03-14,CHODONG,079-096-03
079-096-03-16,KIDONGOLE,079-096-03
079-096-03-44,KALUPO,079-096-03
079-096-03-45,KANYAMUTAMU,079-096-03
079-096-03-67,KADOA,079-096-03
079-096-03-68,KANYANGA,079-096-03
079-096-03-69,KIDONGOLE TOWN,079-096-03
079-096-03-73,KOBOLI,079-096-03
079-096-03-74,KOTOLUT,079-096-03
079-096-04-19,APOPONG,079-096-04
079-096-04-21,KOLIR,079-096-04
079-096-04-23,MIROI,079-096-04
079-096-04-50,KANYIPA,079-096-04
079-096-04-642,Page,079-096-04
079-096-04-52,KODIATA,079-096-04
079-096-04-86,AGOR,079-096-04
079-096-04-87,AMUEN,079-096-04
079-096-04-88,KAGOLOTO,079-096-04
079-096-04-89,KAREU,079-096-04
079-096-04-90,KASENY,079-096-04
079-096-04-91,KOPETA,079-096-04
079-096-04-92,OLUWA,079-096-04
079-096-04-93,KOMIDIL,079-096-04
079-096-04-94,TUKUM,079-096-04
079-096-05-107,ABITITI,079-096-05
079-096-05-108,KANYANGA,079-096-05
079-096-05-109,KASECHI,079-096-05
079-096-05-643,Page,079-096-05
079-096-05-110,KOKWECH,079-096-05
079-096-05-24,MALERA,079-096-05
079-096-05-26,KACHOC,079-096-05
079-096-05-55,OKOUBA,079-096-05
079-096-05-59,KACHONGA,079-096-05
079-096-06-02,BUKEDEA WARD,079-096-06
079-096-06-32,OKUNGURO PARENTS,079-096-06
079-096-06-62,KACHABULE WARD,079-096-06
079-096-06-64,KIDE WARD,079-096-06
079-096-06-65,EMOKORI WARD,079-096-06
079-096-06-644,Page,079-096-06
079-096-06-70,TAMULA WARD,079-096-06
079-096-06-71,OKUNGURO COMPLEX,079-096-06
079-096-06-72,OSWAPAI WARD,079-096-06
079-096-07-18,AMINIT,079-096-07
079-096-07-47,OKUM,079-096-07
079-096-07-48,ANGANGAM,079-096-07
079-096-07-75,BUSANO,079-096-07
079-096-07-76,KALAPATA,079-096-07
079-096-07-77,KALENGO,079-096-07
079-096-07-78,KAYUKUM,079-096-07
079-096-07-645,Page,079-096-07
079-096-08-100,TOKOR,079-096-08
079-096-08-25,KABARWA,079-096-08
079-096-08-29,KOTIOKOT,079-096-08
079-096-08-30,KACHEDE,079-096-08
079-096-08-53,KAKORI,079-096-08
079-096-08-54,KALOU,079-096-08
079-096-08-58,KODIKE,079-096-08
079-096-08-95,AKUNGUR,079-096-08
079-096-08-96,KACHABULE,079-096-08
079-096-08-97,KAMUNO,079-096-08
079-096-08-98,MAGARA,079-096-08
079-096-08-646,Page,079-096-08
079-096-08-99,TAKARAMIAM,079-096-08
079-096-09-20,KAMUTUR,079-096-09
079-096-09-22,KOMONGOMERI,079-096-09
079-096-09-49,KOCUS,079-096-09
079-096-09-51,ABILAEP,079-096-09
079-096-09-79,ACOMAI,079-096-09
079-096-09-80,AEREERE,079-096-09
079-096-09-81,AKAKAAT,079-096-09
079-096-09-82,AKOU-ETOME,079-096-09
079-096-09-83,AMUJEJU,079-096-09
079-096-09-84,KASERA,079-096-09
079-096-09-85,TAJAR,079-096-09
079-096-09-647,Page,079-096-09
079-096-10-101,KADACAR,079-096-10
079-096-10-102,KAKURAU,079-096-10
079-096-10-103,KALEU,079-096-10
079-096-10-104,KAMAILUK,079-096-10
079-096-10-105,KAPARIS,079-096-10
079-096-10-106,OSANYUK,079-096-10
079-096-10-27,KORENG,079-096-10
079-096-10-28,KOBAALE,079-096-10
079-096-10-56,KAKUTOT,079-096-10
079-096-10-57,KANGOLE,079-096-10
079-096-11-03,KAKERE,079-096-11
079-096-11-06,KOCHEKA,079-096-11
079-096-11-648,Page,079-096-11
079-096-11-07,OMONEIK,079-096-11
079-096-11-08,ATIRIRI,079-096-11
079-096-11-09,GAGAMA,079-096-11
079-096-11-10,KACHAGE,079-096-11
079-096-11-11,OMONYONO,079-096-11
079-096-11-12,OKOBWA,079-096-11
079-096-11-33,KOKOLOTUM,079-096-11
079-096-11-36,SUULA,079-096-11
079-096-12-15,KAJAMAKA,079-096-12
079-096-12-17,KOENA,079-096-12
079-096-12-42,KACHUL,079-096-12
079-096-12-649,Page,079-096-12
079-096-12-43,KAWO,079-096-12
079-096-12-46,KATEKWAN,079-096-12
079-096-12-60,KATEKWAN TOWN,079-096-12
079-096-12-61,KOSIRE,079-096-12
079-096-12-63,KOTWONGO,079-096-12
079-096-12-66,OLUWA,079-096-12
079-096-12-650,Page,079-096-12
079-257-01-01,BUDUDA,079-257-01
079-257-01-02,KACHABULE,079-257-01
079-257-01-03,KAKEREI,079-257-01
079-257-01-04,MUKONGORO,079-257-01
079-257-01-07,ALIGOI,079-257-01
079-257-01-60,KONGATUNY,079-257-01
079-257-01-61,KOTIA,079-257-01
079-257-02-09,KACHUMBALA,079-257-02
079-257-02-21,APUTIPUT,079-257-02
079-257-02-22,DADIR,079-257-02
079-257-02-23,MUKURA,079-257-02
079-257-02-24,OBUR,079-257-02
079-257-02-651,Page,079-257-02
079-257-02-38,KAPAANG,079-257-02
079-257-02-69,KACHABOI,079-257-02
079-257-03-05,KADESOK,079-257-03
079-257-03-06,KAKIRA,079-257-03
079-257-03-10,KAWO,079-257-03
079-257-03-11,KOMUGE,079-257-03
079-257-03-14,KOKWAKIPI,079-257-03
079-257-03-15,MANGA,079-257-03
079-257-03-16,OMONYONO,079-257-03
079-257-03-39,ONGAARA,079-257-03
079-257-03-40,KOUTULAI,079-257-03
079-257-04-08,AMUS,079-257-04
079-257-04-652,Page,079-257-04
079-257-04-13,KWARIKWARI,079-257-04
079-257-04-17,APUJAN,079-257-04
079-257-04-18,KOMOLO,079-257-04
079-257-04-19,NYAKOI,079-257-04
079-257-04-20,SAPIR,079-257-04
079-257-04-37,KACHURU,079-257-04
079-257-04-42,KABWALIN,079-257-04
079-257-05-12,KONGUNGA WARD,079-257-05
079-257-05-25,AIROGO WARD,079-257-05
079-257-05-26,APUTON WARD,079-257-05
079-257-05-27,BUNGOKHO WARD,079-257-05
079-257-05-653,Page,079-257-05
079-257-05-28,KOMELEKES WARD,079-257-05
079-257-05-29,KOMURAIKEREI WARD,079-257-05
079-257-05-30,OLASAI WARD,079-257-05
079-257-05-41,KONGOIDI WARD,079-257-05
079-257-05-66,NALUGAI WARD,079-257-05
079-257-05-67,KAPUYAN WARD,079-257-05
079-257-05-68,OTIMONGA WARD,079-257-05
079-257-05-654,Page,079-257-05
097-203-01-01,AGULE,097-203-01
097-203-01-02,BUGONDO,097-203-01
097-203-01-03,KAMOD,097-203-01
097-203-01-04,KONGOTO,097-203-01
097-203-01-656,Page,097-203-01
097-203-01-05,OGERA,097-203-01
097-203-01-14,TOROR,097-203-01
097-203-02-06,IRUKO,097-203-02
097-203-02-15,KABULABULA,097-203-02
097-203-02-657,Page,097-203-02
097-203-05-19,KAMOD WARD,097-203-05
097-203-05-20,KASILO WARD,097-203-05
097-203-05-21,KOLOLO WARD,097-203-05
097-203-06-07,KADUNGULU CENTRAL,097-203-06
097-203-06-22,ADUKUT WARD,097-203-06
097-203-06-23,ADWENYI WARD,097-203-06
097-203-06-25,KATENG WARD,097-203-06
097-203-08-24,AKWANGALET WARD,097-203-08
097-203-08-658,Page,097-203-08
097-203-08-31,AMORU WARD,097-203-08
097-203-08-32,KACHOROMBO WARD,097-203-08
097-203-08-33,KAGWARA CENTRAL,097-203-08
097-203-08-659,Page,097-203-08
097-204-01-01,ALENGO,097-204-01
097-204-01-02,ATIIRA,097-204-01
097-204-01-03,OPUURE,097-204-01
097-204-01-17,ASILANG,097-204-01
097-204-02-04,KAMUSALA,097-204-02
097-204-02-660,Page,097-204-02
097-204-02-05,KANYANGAN,097-204-02
097-204-02-06,KATETA,097-204-02
097-204-02-07,OJETENYANG,097-204-02
097-204-02-18,ORUPE,097-204-02
097-204-02-19,OKODO,097-204-02
097-204-02-661,Page,097-204-02
097-204-02-20,OMAGARA,097-204-02
097-204-02-21,OWINY-AGULE,097-204-02
097-204-03-08,KANGODO,097-204-03
097-204-03-09,KAMUROJO,097-204-03
097-204-03-10,KELIM,097-204-03
097-204-03-662,Page,097-204-03
097-204-03-11,KYERE,097-204-03
097-204-03-12,OLUPE,097-204-03
097-204-03-22,ABUKET,097-204-03
097-204-03-23,OMAGORO,097-204-03
097-204-03-24,KAKUJA,097-204-03
097-204-04-13,AKOBOI,097-204-04
097-204-04-663,Page,097-204-04
097-204-04-14,OBURIN,097-204-04
097-204-04-15,OKULONYO,097-204-04
097-204-04-16,OSUGURO,097-204-04
097-204-04-25,KAKUS,097-204-04
097-204-04-26,ODUNGURA,097-204-04
097-204-05-27,KAKUS WARD,097-204-05
097-204-05-28,OKULONYO WARD,097-204-05
097-204-05-29,OSUGURO WARD,097-204-05
097-204-05-664,Page,097-204-05
097-204-06-30,AKISIM WARD,097-204-06
097-204-06-31,KAKUJA WARD,097-204-06
097-204-06-32,KYERE CENTRAL WARD,097-204-06
097-204-06-33,OMORIO WARD,097-204-06
097-204-07-34,KANGODO WARD,097-204-07
097-204-07-35,OBUIEKORI WARD,097-204-07
097-204-07-36,OBURIN WARD,097-204-07
097-204-07-37,OCAAPA CENTRAL,097-204-07
097-204-07-38,ORUPE WARD,097-204-07
097-204-07-665,Page,097-204-07
097-331-03-10,ODAPAKOL,097-331-03
097-331-03-13,PINGIRE,097-331-03
097-331-03-17,AKUMOI,097-331-03
097-331-03-18,OKIDI,097-331-03
097-331-04-09,AARAPOO,097-331-04
097-331-04-12,LABOR,097-331-04
097-331-04-16,ASWII,097-331-04
097-331-04-667,Page,097-331-04
097-331-07-11,KIDETOK WARD,097-331-07
097-331-07-26,AGONYO I WARD,097-331-07
097-331-07-27,AGONYO II WARD,097-331-07
097-331-07-28,CENTRAL WARD,097-331-07
097-331-07-29,OKOLONGA WARD,097-331-07
097-331-07-30,OMOLOTOK WARD,097-331-07
097-331-07-668,Page,097-331-07
102-189-01-06,KASASIRA CENTRAL,102-189-01
102-189-01-36,KASASIRA WARD,102-189-01
102-189-01-41,KASASIRA WEST WARD,102-189-01
102-189-01-42,NAGONGHA WARD,102-189-01
102-189-02-01,BUKAMUGEWO,102-189-02
102-189-02-02,BUNGHOLE,102-189-02
102-189-02-670,Page,102-189-02
102-189-02-05,BUSETA,102-189-02
102-189-02-37,NATOTO,102-189-02
102-189-04-16,NALUBEMBE,102-189-04
102-189-04-21,KANYOLO,102-189-04
102-189-04-29,NADOTO,102-189-04
102-189-04-32,BUMIZA,102-189-04
102-189-04-671,Page,102-189-04
102-189-04-34,MINYANI,102-189-04
102-189-07-10,SAALA,102-189-07
102-189-07-13,KATAKA,102-189-07
102-189-07-20,KOTOLO,102-189-07
102-189-07-38,KALAMPETE,102-189-07
102-189-07-672,Page,102-189-07
102-189-09-22,BUGIRI,102-189-09
102-189-09-25,BUCHERA,102-189-09
102-189-09-26,MORU,102-189-09
102-189-10-14,KIBUKU WARD,102-189-10
102-189-10-30,NAMAWONDO WARD,102-189-10
102-189-10-39,BUBERA WARD,102-189-10
102-189-10-673,Page,102-189-10
102-189-10-40,KOBOLWA WARD,102-189-10
102-189-11-08,BUKATIKOKO WARD,102-189-11
102-189-11-09,KUJJI WARD,102-189-11
102-189-11-17,TIRINYI WARD,102-189-11
102-189-11-18,BUGWERE WARD,102-189-11
102-189-11-19,KIYALYO WARD,102-189-11
102-189-11-33,KITANTALO WARD,102-189-11
102-189-11-674,Page,102-189-11
102-189-12-03,BUBULANGA,102-189-12
102-189-12-04,BUKATIKOKO,102-189-12
102-189-12-07,KITUTI,102-189-12
102-189-12-35,KATIRYO,102-189-12
102-189-13-11,KIRYOLO,102-189-13
102-189-13-675,Page,102-189-13
102-189-13-12,NAMUYONGA,102-189-13
102-189-13-15,LWATAMA,102-189-13
102-189-13-31,NANOKO,102-189-13
102-189-14-23,NANKODO,102-189-14
102-189-14-676,Page,102-189-14
102-189-14-24,KAPYANI,102-189-14
102-189-14-27,BUKENYE,102-189-14
102-189-14-28,BWIKOMBA,102-189-14
102-189-14-677,Page,102-189-14
102-256-01-06,KAUTUKWI,102-256-01
102-256-01-18,PULAKA,102-256-01
102-256-02-04,KAKUTU,102-256-02
102-256-02-07,BUMBANTE,102-256-02
102-256-02-678,Page,102-256-02
102-256-02-13,KAKUBEKE,102-256-02
102-256-02-21,LYAMA,102-256-02
102-256-03-08,DODOI,102-256-03
102-256-03-14,PEDULU,102-256-03
102-256-04-15,BULUBA,102-256-04
102-256-04-679,Page,102-256-04
102-256-04-16,NANDERE,102-256-04
102-256-04-17,KATYAIME,102-256-04
102-256-04-22,MAVUNGO,102-256-04
102-256-04-26,BULABYA,102-256-04
102-256-05-03,KAGUMU,102-256-05
102-256-05-19,NABULI,102-256-05
102-256-05-20,NANKOKOLI,102-256-05
102-256-05-680,Page,102-256-05
102-256-05-23,KAMOLOKINI,102-256-05
102-256-05-24,NAKITENDE,102-256-05
102-256-05-35,NAKOMA,102-256-05
102-256-06-10,KIRIKA,102-256-06
102-256-06-27,MIKOMBE,102-256-06
102-256-06-37,BULUYA,102-256-06
102-256-06-38,SAALA,102-256-06
102-256-06-681,Page,102-256-06
102-256-07-02,GOLIGOLI,102-256-07
102-256-07-30,MAJALA,102-256-07
102-256-07-31,NABULANGHANGHA,102-256-07
102-256-07-32,NANGAIZA,102-256-07
102-256-07-33,YOYO,102-256-07
102-256-08-25,KABWERI,102-256-08
102-256-08-34,KASECHA,102-256-08
102-256-08-682,Page,102-256-08
102-256-08-49,KOMODO,102-256-08
102-256-08-50,NYADERA,102-256-08
102-256-09-12,NABISWA,102-256-09
102-256-09-29,KAJOKO,102-256-09
102-256-09-39,KABUSULE,102-256-09
102-256-09-41,NAMPIIDO,102-256-09
102-256-09-683,Page,102-256-09
102-256-10-09,KADAMA WARD,102-256-10
102-256-10-36,NABUNYERE WARD,102-256-10
102-256-10-42,KAWAMI WARD,102-256-10
102-256-11-01,BULANGIRA WARD,102-256-11
102-256-11-05,KANGALABA WARD,102-256-11
102-256-11-40,KADOTO WARD,102-256-11
102-256-11-43,KAKUNYUMUNYU WARD,102-256-11
102-256-11-684,Page,102-256-11
102-256-12-11,MOLOKOCHOMO,102-256-12
102-256-12-28,KENKEBU,102-256-12
102-256-12-44,BULYAWITA,102-256-12
102-256-12-45,KAGOLI,102-256-12
102-256-12-46,KATAKOPA,102-256-12
102-256-12-47,BUSIGINYI,102-256-12
102-256-12-685,Page,102-256-12
102-256-12-48,KITENDE,102-256-12
102-256-12-686,Page,102-256-12
104-075-01-02,PISWA,104-075-01
104-075-01-17,LIKIL,104-075-01
104-075-01-21,TARAGON,104-075-01
104-075-01-50,KITANY,104-075-01
104-075-01-53,MENGYA,104-075-01
104-075-02-06,TABAGON,104-075-02
104-075-02-688,Page,104-075-02
104-075-02-24,KONO,104-075-02
104-075-02-28,KISONGI,104-075-02
104-075-02-67,CHEPYAKANIET,104-075-02
104-075-02-70,TUKUMO,104-075-02
104-075-03-07,KAMWAM,104-075-03
104-075-03-31,CHEMWANIA,104-075-03
104-075-03-689,Page,104-075-03
104-075-03-56,RARAWA,104-075-03
104-075-05-11,NYIMEI,104-075-05
104-075-05-36,KAPKWAIKOI,104-075-05
104-075-05-38,KAPLEGEP,104-075-05
104-075-05-690,Page,104-075-05
104-075-05-79,KAMWESA,104-075-05
104-075-05-81,KUTWECH,104-075-05
104-075-05-691,Page,104-075-05
104-075-05-82,MUNDA,104-075-05
104-075-05-83,SUMOTWO,104-075-05
104-075-06-01,KWOSIR,104-075-06
104-075-06-20,KAPNGOTINY,104-075-06
104-075-06-692,Page,104-075-06
104-075-06-84,CHEPKUBE,104-075-06
104-075-06-85,CHEPTANDAN,104-075-06
104-075-06-86,CHERANGUT,104-075-06
104-075-06-87,KAWORYO,104-075-06
104-075-06-693,Page,104-075-06
104-075-06-88,TOPOT,104-075-06
104-075-08-09,KAPTUM,104-075-08
104-075-08-18,CHEMINY,104-075-08
104-075-08-27,ALOMAN,104-075-08
104-075-08-694,Page,104-075-08
104-075-08-30,CHEBINYINY,104-075-08
104-075-08-57,SERERE,104-075-08
104-075-09-16,KITAWOI,104-075-09
104-075-09-695,Page,104-075-09
104-075-09-49,KEWAKWEEN,104-075-09
104-075-09-60,SUMATON,104-075-09
104-075-09-62,TABAGON,104-075-09
104-075-09-63,TARAK,104-075-09
104-075-09-64,TERENPOY,104-075-09
104-075-10-10,MOYOK,104-075-10
104-075-10-696,Page,104-075-10
104-075-10-25,KABELYO,104-075-10
104-075-10-39,KAPLEKEPSOI,104-075-10
104-075-10-46,KAPYATEI,104-075-10
104-075-10-697,Page,104-075-10
104-075-10-65,KAPCHESIMET,104-075-10
104-075-11-12,KAPKWOROS WARD,104-075-11
104-075-11-35,KISONGI WARD,104-075-11
104-075-11-698,Page,104-075-11
104-075-11-48,KWOBUS WARD,104-075-11
104-075-12-04,KAPKOCH,104-075-12
104-075-12-05,KAPTOYOY,104-075-12
104-075-12-19,TOSWO,104-075-12
104-075-12-44,KAPTENG,104-075-12
104-075-12-699,Page,104-075-12
104-075-12-68,KEROP,104-075-12
104-075-12-69,NGORYEMWO,104-075-12
104-075-13-41,KAPRORON WARD,104-075-13
104-075-13-42,KAPSOMO WARD,104-075-13
104-075-13-71,CHEMWANIA EAST,104-075-13
104-075-13-700,Page,104-075-13
104-075-13-72,KAPLAKATET WARD,104-075-13
104-075-13-73,KERE WARD,104-075-13
104-075-13-74,KOROSI WARD,104-075-13
104-075-13-75,SUNDET WARD,104-075-13
104-075-15-08,KAPKWATA,104-075-15
104-075-15-701,Page,104-075-15
104-075-15-37,KAPKWOROS,104-075-15
104-075-15-89,CHERAKAN,104-075-15
104-075-15-90,KAPEROTWO,104-075-15
104-075-15-702,Page,104-075-15
104-075-15-91,KUSURUT,104-075-15
104-075-15-92,KWORUS,104-075-15
104-075-15-93,SISIMACH,104-075-15
104-075-15-703,Page,104-075-15
104-075-16-22,KASEKO,104-075-16
104-075-16-29,CHEBEREN,104-075-16
104-075-16-54,MULUNGWA,104-075-16
104-075-16-61,TAMBAJJA,104-075-16
104-075-18-03,YATUI,104-075-18
104-075-18-704,Page,104-075-18
104-075-18-15,TUIKAT,104-075-18
104-075-18-23,KERE,104-075-18
104-075-18-94,CHEPKUTUS,104-075-18
104-075-18-95,MOIGUT,104-075-18
104-075-18-705,Page,104-075-18
104-075-18-96,SOSUR,104-075-18
104-075-18-97,TOLIL,104-075-18
104-075-19-100,KAPKUINEROI WARD,104-075-19
104-075-19-101,KAPNARKUT WARD,104-075-19
104-075-19-102,KAPSOBOIWYO WARD,104-075-19
104-075-19-706,Page,104-075-19
104-075-19-103,NGENGE WARD,104-075-19
104-075-19-98,CHEMANGA WARD,104-075-19
104-075-19-99,KAMASAREN WARD,104-075-19
104-075-19-707,Page,104-075-19
104-328-04-13,KAPKWOT,104-328-04
104-328-04-34,KABACHIRYA,104-328-04
104-328-04-58,SIKWO,104-328-04
104-328-04-59,SOSHO,104-328-04
104-328-04-708,Page,104-328-04
104-328-07-26,ALALAM,104-328-07
104-328-07-43,KAPSWAMA,104-328-07
104-328-07-47,KERE,104-328-07
104-328-07-709,Page,104-328-07
104-328-07-51,KORITE,104-328-07
104-328-07-66,KIRIKI,104-328-07
104-328-14-32,KAPKWICH WARD,104-328-14
104-328-14-710,Page,104-328-14
104-328-14-33,CHEPTERE WARD,104-328-14
104-328-14-76,NASAK WARD,104-328-14
104-328-14-77,NGARIAMWET WARD,104-328-14
104-328-14-78,TULWO WARD,104-328-14
104-328-17-14,SUNDET,104-328-17
104-328-17-45,KAPTERIT,104-328-17
104-328-17-711,Page,104-328-17
104-328-17-52,KUBOBEY,104-328-17
104-328-17-55,NYILIT,104-328-17
104-328-17-712,Page,104-328-17
118-188-01-04,KASYEBAI,118-188-01
118-188-01-49,KANGADO,118-188-01
118-188-01-50,ODIPANYA,118-188-01
118-188-02-21,NASENYI,118-188-02
118-188-02-38,KALOJA,118-188-02
118-188-02-714,Page,118-188-02
118-188-02-39,DOKO,118-188-02
118-188-02-40,BULALAKA,118-188-02
118-188-03-11,KAKORO,118-188-03
118-188-03-13,TEKWANA,118-188-03
118-188-03-43,KADOTO,118-188-03
118-188-03-715,Page,118-188-03
118-188-04-06,KABWANGASI WARD,118-188-04
118-188-04-15,KASEKINYI WARD,118-188-04
118-188-04-16,MORUTOME WARD,118-188-04
